,INCIDENT_KEY,VICTIM_ID,VICTIM_AGE_GROUP,VICTIM_SEX,VICTIM_RACE,STAT_MURDER_FLG
22095,172331143,172331143-31669,25-44,Male,Black,N
22096,172479304,172479304-31680,25-44,Male,Black,Y
22097,172580594,172580594-31689,<18,Male,Black,N
22098,172712178,172712178-31694,25-44,Male,Black,Y
22099,172712178,172712178-31695,25-44,Male,Black,N
22100,172712525,172712525-31698,18-24,Male,Black,N
22101,172875911,172875911-31715,18-24,Male,Black,N
22102,172892298,172892298-31718,25-44,Female,Black,N
22103,172950618,172950618-31726,18-24,Male,Black,N
22104,173154856,173154856-31760,25-44,Male,Black,N
22105,173438641,173438641-31773,18-24,Male,Black,N
22106,173438641,173438641-31774,45-64,Male,Black,N
22107,173438641,173438641-31775,45-64,Male,Black,N
22108,173875580,173875580-31809,25-44,Male,Black,N
22109,173875580,173875580-31810,25-44,Male,Black,N
22110,173875580,173875580-31811,25-44,Male,Black,N
22111,174404830,174404830-31843,18-24,Male,White Hispanic,Y
22112,175772471,175772471-31916,18-24,Male,Black,Y
22113,176027890,176027890-31944,<18,Male,Black,N
22114,176214207,176214207-31948,25-44,Male,Black,N
22115,177971351,177971351-31985,45-64,Male,Black,N
22116,177971351,177971351-31986,<18,Male,Black,N
22117,178115697,178115697-31993,25-44,Male,Black,N
22118,178480483,178480483-32024,25-44,Male,Black,Y
22119,178778334,178778334-32047,25-44,Male,Black,N
22120,179645494,179645494-32067,25-44,Male,Black,N
22121,182362871,182362871-32075,25-44,Male,White Hispanic,N
22122,182667791,182667791-32097,18-24,Male,Black,N
22123,183102945,183102945-32135,25-44,Male,Black,N
22124,183190786,183190786-32148,18-24,Male,Black,N
22125,183217906,183217906-32162,18-24,Male,Black,N
22126,183217906,183217906-32163,18-24,Male,Black,N
22127,183231195,183231195-32171,25-44,Male,Black,N
22128,183261241,183261241-32173,25-44,Male,White Hispanic,N
22129,183435827,183435827-32180,25-44,Male,Black,N
22130,186468417,186468417-32483,18-24,Male,White Hispanic,N
22131,186468417,186468417-32484,18-24,Male,White Hispanic,N
22132,186468417,186468417-32485,18-24,Male,White Hispanic,N
22133,183698484,183698484-32206,45-64,Male,Black,Y
22134,183690691,183690691-32200,25-44,Male,White Hispanic,Y
22135,183690691,183690691-32202,25-44,Female,White Hispanic,N
22136,184058457,184058457-32225,18-24,Male,Black,N
22137,184058457,184058457-32226,25-44,Male,Black,N
22138,184058457,184058457-32227,25-44,Male,Black,N
22139,184058461,184058461-32235,25-44,Male,Black,N
22140,184156174,184156174-32245,18-24,Male,White Hispanic,Y
22141,184440039,184440039-32281,25-44,Male,Black,N
22142,184834760,184834760-32325,18-24,Male,Black,N
22143,184961804,184961804-32341,45-64,Male,Black,Y
22144,185483176,185483176-32379,18-24,Male,Black,N
22145,185671671,185671671-32398,18-24,Male,Black Hispanic,Y
22146,185671671,185671671-32399,18-24,Male,White Hispanic,N
22147,185671671,185671671-32400,18-24,Male,White Hispanic,N
22148,186046947,186046947-32439,25-44,Male,White Hispanic,Y
22149,186608662,186608662-32507,45-64,Male,Black,N
22150,187133722,187133722-1,25-44,Female,Black,N
22151,187133722,187133722-2,25-44,Female,Black,N
22152,187580853,187580853-1,25-44,Male,Black,Y
22153,187582515,187582515-1,18-24,Male,Black Hispanic,N
22154,187867630,187867630-1,18-24,Male,Black,N
22155,187954067,187954067-1,18-24,Male,Black,N
22156,188105137,188105137-1,25-44,Male,Black,N
22157,188235488,188235488-1,18-24,Male,Black,N
22158,188235488,188235488-2,18-24,Male,Black,N
22159,188235488,188235488-3,<18,Male,Black,N
22160,188343567,188343567-1,25-44,Male,Black,N
22161,188391544,188391544-1,25-44,Male,Black,N
22162,188483682,188483682-1,<18,Male,Black,N
22163,188622185,188622185-1,18-24,Male,Black,N
22164,188622185,188622185-2,18-24,Male,Black,N
22165,188862634,188862634-1,18-24,Female,Black,N
22166,189046704,189046704-1,18-24,Male,Black,N
22167,189435391,189435391-1,<18,Male,Black,N
22168,189580003,189580003-1,25-44,Male,Black,N
22169,189580005,189580005-1,18-24,Male,White Hispanic,N
22170,189867543,189867543-1,<18,Male,Black,N
22171,190290132,190290132-1,25-44,Female,Black,N
22172,190290132,190290132-2,25-44,Male,Black,N
22173,190852835,190852835-1,25-44,Male,Black,N
22174,190950370,190950370-1,25-44,Male,Black,N
22175,190950370,190950370-2,25-44,Female,White Hispanic,N
22176,190950370,190950370-3,18-24,Female,Black,N
22177,190950370,190950370-4,25-44,Female,Black,N
22178,190950370,190950370-5,18-24,Female,Black,N
22179,191222186,191222186-1,18-24,Male,White Hispanic,N
22180,191398917,191398917-1,18-24,Male,Black,Y
22181,191557605,191557605-1,<18,Male,Black,N
22182,191739126,191739126-1,25-44,Male,Black,N
22183,191949899,191949899-1,<18,Male,Black,N
22184,193418291,193418291-1,25-44,Male,Black,N
22185,193509769,193509769-1,25-44,Male,Black,N
22186,193694863,193694863-2,25-44,Male,Black,N
22187,193939358,193939358-1,18-24,Male,Black,N
22188,193939358,193939358-2,45-64,Female,White Hispanic,N
22189,193939359,193939359-1,25-44,Male,Black,N
22190,194269158,194269158-1,<18,Male,Black,N
22191,194525843,194525843-1,45-64,Male,Black,N
22192,194570529,194570529-1,25-44,Male,Black,N
22193,194965392,194965392-1,25-44,Male,Black,N
22194,195699913,195699913-1,25-44,Male,Black,N
22195,195854769,195854769-1,18-24,Male,Black,Y
22196,196195746,196195746-1,Unknown,Male,White,N
22197,196364279,196364279-1,18-24,Male,Black,N
22198,197654796,197654796-1,18-24,Male,Black,N
22199,197654797,197654797-1,25-44,Male,Black,N
22200,197660695,197660695-1,25-44,Male,Black,N
22201,197700945,197700945-1,25-44,Male,Black,N
22202,197953470,197953470-1,18-24,Male,White Hispanic,N
22203,197997725,197997725-1,18-24,Male,Black,N
22204,198404597,198404597-1,45-64,Male,Black,Y
22205,270599492,270599492-1,45-64,Male,Black,N
22206,198858229,198858229-1,18-24,Male,White Hispanic,N
22207,198858229,198858229-2,18-24,Male,White Hispanic,N
22208,198998742,198998742-1,25-44,Male,Black,N
22209,199422329,199422329-1,25-44,Female,Black,N
22210,199785879,199785879-1,<18,Male,Black,N
22211,200209681,200209681-1,<18,Female,Black,N
22212,200365035,200365035-1,25-44,Male,White Hispanic,Y
22213,200680423,200680423-1,18-24,Male,Black,N
22214,200994120,200994120-1,25-44,Male,Black,N
22215,200994120,200994120-2,18-24,Female,Black,N
22216,201291290,201291290-1,25-44,Male,White Hispanic,Y
22217,201720172,201720172-1,45-64,Female,White Hispanic,N
22218,201765788,201765788-1,25-44,Male,Black,N
22219,202853370,202853370-1,25-44,Male,Black,N
22220,203678796,203678796-1,25-44,Male,White Hispanic,N
22221,203778568,203778568-1,25-44,Male,Black,N
22222,204192603,204192603-1,18-24,Male,Black,N
22223,204458422,204458422-1,25-44,Male,Black,N
22224,204464564,204464564-1,25-44,Male,Black Hispanic,Y
22225,204464564,204464564-2,25-44,Male,White Hispanic,N
22226,204971623,204971623-1,25-44,Male,White Hispanic,N
22227,205124101,205124101-1,18-24,Male,Black,N
22228,205280615,205280615-1,18-24,Male,Black,Y
22229,205280615,205280615-2,18-24,Male,Black,N
22230,206032523,206032523-1,45-64,Female,Black,N
22231,206311808,206311808-1,18-24,Male,White,N
22232,206681438,206681438-1,25-44,Male,Black,N
22233,206729523,206729523-1,18-24,Male,Black,N
22234,206874854,206874854-1,25-44,Male,White Hispanic,N
22235,206898906,206898906-1,25-44,Male,Black,Y
22236,207572467,207572467-1,18-24,Male,Black,N
22237,208187331,208187331-1,25-44,Male,White Hispanic,N
22238,208600971,208600971-1,25-44,Male,Black,N
22239,209281503,209281503-1,25-44,Male,Black,Y
22240,209876176,209876176-1,25-44,Male,Black,N
22241,209974085,209974085-1,25-44,Male,Asian / Pacific Islander,N
22242,210395368,210395368-1,25-44,Male,Black,Y
22243,211066098,211066098-1,25-44,Male,Black,N
22244,211066104,211066104-1,45-64,Male,Black,N
22245,211772774,211772774-1,45-64,Male,Black,Y
22246,212823698,212823698-1,25-44,Male,Black,N
22247,213050796,213050796-1,25-44,Male,Black,N
22248,213099073,213099073-1,18-24,Male,White Hispanic,Y
22249,213099073,213099073-2,18-24,Male,Black,N
22250,213187659,213187659-1,25-44,Male,Black,N
22251,213723898,213723898-1,25-44,Male,Black,N
22252,213772738,213772738-1,18-24,Male,Black,N
22253,213772740,213772740-1,45-64,Male,Black,N
22254,213779570,213779570-1,45-64,Male,Black,N
22255,213885925,213885925-1,25-44,Male,Black,Y
22256,213942729,213942729-1,25-44,Male,Black,Y
22257,214184467,214184467-1,25-44,Male,White Hispanic,N
22258,214184467,214184467-2,25-44,Male,White Hispanic,N
22259,214264816,214264816-1,25-44,Male,Black,N
22260,214430790,214430790-1,25-44,Male,Black,Y
22261,214430795,214430795-1,25-44,Male,Black,N
22262,214431172,214431172-1,25-44,Female,Black,N
22263,214431182,214431182-1,25-44,Male,Black,N
22264,214513456,214513456-1,25-44,Male,Black,N
22265,214574798,214574798-1,25-44,Female,Black,N
22266,214693792,214693792-1,25-44,Male,Black,N
22267,214693792,214693792-2,18-24,Male,Black,N
22268,214693792,214693792-3,25-44,Male,Black,N
22269,214729489,214729489-1,18-24,Male,Black,Y
22270,214836147,214836147-1,25-44,Male,Black Hispanic,Y
22271,214836147,214836147-2,25-44,Male,Black Hispanic,Y
22272,214948386,214948386-1,25-44,Male,Black,Y
22273,215086720,215086720-1,45-64,Male,Black,N
22274,215225158,215225158-1,45-64,Male,Black,N
22275,215483875,215483875-1,25-44,Male,White Hispanic,N
22276,215592631,215592631-1,18-24,Male,Black,N
22277,215767015,215767015-1,25-44,Female,Black,N
22278,215767015,215767015-2,25-44,Male,Asian / Pacific Islander,N
22279,215776714,215776714-1,25-44,Male,Black,Y
22280,215816857,215816857-1,25-44,Male,Black,N
22281,216063391,216063391-1,25-44,Male,Black,N
22282,216103887,216103887-1,18-24,Male,Black,N
22283,216213075,216213075-1,18-24,Male,White,Y
22284,216213075,216213075-2,18-24,Male,White,N
22285,216263383,216263383-1,18-24,Male,Black,Y
22286,216263383,216263383-2,18-24,Male,Black,N
22287,216263383,216263383-3,25-44,Male,Black,N
22288,216353082,216353082-1,25-44,Male,Black,N
22289,216655211,216655211-1,18-24,Male,Black,N
22290,216692583,216692583-1,25-44,Male,Black,N
22291,216693021,216693021-1,25-44,Male,Black,N
22292,216745750,216745750-1,25-44,Male,Black,N
22293,216745750,216745750-2,18-24,Male,Black,N
22294,216795979,216795979-1,25-44,Male,Black,N
22295,216843324,216843324-1,18-24,Female,Black,N
22296,216922897,216922897-1,25-44,Male,White Hispanic,N
22297,216927393,216927393-1,25-44,Male,Black,N
22298,216935789,216935789-1,25-44,Male,Black,Y
22299,216935791,216935791-1,45-64,Male,Black,N
22300,216935791,216935791-2,25-44,Male,Black,N
22301,216935791,216935791-3,25-44,Male,Black,N
22302,216936948,216936948-1,45-64,Male,White Hispanic,Y
22303,216936948,216936948-2,25-44,Male,Black,N
22304,216936948,216936948-3,45-64,Male,Black Hispanic,N
22305,217212136,217212136-1,18-24,Male,Black,N
22306,217218952,217218952-1,18-24,Male,Black,Y
22307,217218954,217218954-1,25-44,Male,Black,Y
22308,217218954,217218954-2,45-64,Male,Black,N
22309,217218956,217218956-1,25-44,Male,Black,N
22310,217218956,217218956-2,25-44,Male,Black,N
22311,217218956,217218956-3,25-44,Male,Black,N
22312,217218956,217218956-4,<18,Male,Black,N
22313,217218956,217218956-5,25-44,Male,Black,N
22314,217540933,217540933-1,25-44,Male,Black,N
22315,217650991,217650991-1,45-64,Female,White,N
22316,217777010,217777010-1,25-44,Male,Asian / Pacific Islander,Y
22317,218096536,218096536-1,25-44,Male,Black,N
22318,218161558,218161558-1,25-44,Male,Black,N
22319,218271512,218271512-1,25-44,Male,Black,N
22320,218720901,218720901-1,18-24,Male,Black,N
22321,218722815,218722815-1,45-64,Male,Black,N
22322,218722815,218722815-2,18-24,Male,Black,N
22323,218722815,218722815-3,18-24,Male,Black,N
22324,218777496,218777496-1,25-44,Male,Black,N
22325,218832354,218832354-1,25-44,Male,Black Hispanic,N
22326,219053258,219053258-1,18-24,Male,Black,N
22327,219060338,219060338-1,25-44,Male,Black,N
22328,219060338,219060338-2,25-44,Male,Black,N
22329,219106021,219106021-1,25-44,Male,Black,Y
22330,219396171,219396171-1,25-44,Male,Black,N
22331,219559165,219559165-1,18-24,Male,White Hispanic,Y
22332,219696871,219696871-1,25-44,Male,Black,N
22333,219751449,219751449-1,<18,Male,Black,N
22334,219862357,219862357-1,25-44,Male,Black,N
22335,219904367,219904367-1,18-24,Male,Black,N
22336,220608793,220608793-1,25-44,Male,Black,Y
22337,220870728,220870728-1,25-44,Male,White Hispanic,Y
22338,220870728,220870728-2,25-44,Male,Black Hispanic,Y
22339,220870731,220870731-1,18-24,Male,Black Hispanic,Y
22340,221155217,221155217-1,25-44,Male,Black,N
22341,221215610,221215610-1,18-24,Male,Black,N
22342,221424825,221424825-1,25-44,Female,Black,N
22343,221513858,221513858-1,45-64,Male,Black,N
22344,221558816,221558816-1,18-24,Male,White Hispanic,N
22345,221767280,221767280-1,25-44,Male,Black,N
22346,222165113,222165113-1,18-24,Male,Black,Y
22347,222391347,222391347-1,18-24,Male,Black,N
22348,223046899,223046899-1,25-44,Male,White Hispanic,N
22349,223240945,223240945-1,25-44,Male,Black,N
22350,223505522,223505522-1,25-44,Male,Black,N
22351,223505523,223505523-1,25-44,Male,Black,N
22352,225063426,225063426-1,25-44,Male,Black,N
22353,225438895,225438895-1,18-24,Male,Black,N
22354,225909568,225909568-1,25-44,Male,White Hispanic,N
22355,225969693,225969693-1,25-44,Male,Black,N
22356,226088861,226088861-1,18-24,Male,White Hispanic,N
22357,226230155,226230155-1,25-44,Male,Black Hispanic,N
22358,226233404,226233404-1,18-24,Male,Black,Y
22359,226450222,226450222-1,18-24,Male,Black,N
22360,226842287,226842287-1,45-64,Male,Black,N
22361,227089386,227089386-1,25-44,Male,Black,N
22362,227089753,227089753-1,25-44,Male,Black,N
22363,227344446,227344446-1,25-44,Female,Black,N
22364,227401020,227401020-1,45-64,Male,Black,N
22365,228109388,228109388-1,25-44,Male,Black,N
22366,228557511,228557511-1,25-44,Male,Black Hispanic,N
22367,228561932,228561932-1,25-44,Female,White,N
22368,228561932,228561932-2,25-44,Male,White,N
22369,228561933,228561933-1,25-44,Male,Black,N
22370,228563310,228563310-1,25-44,Male,Black,N
22371,228564723,228564723-1,25-44,Male,White Hispanic,N
22372,228798559,228798559-1,18-24,Male,Black,N
22373,228865039,228865039-1,18-24,Male,Black Hispanic,N
22374,230418795,230418795-1,18-24,Male,Black,N
22375,230418795,230418795-2,18-24,Male,Black,Y
22376,230418795,230418795-3,18-24,Female,Black,N
22377,230421165,230421165-1,18-24,Male,Black,N
22378,230448317,230448317-1,18-24,Female,Black,N
22379,237712308,237712308-1,25-44,Male,White Hispanic,N
22380,229161012,229161012-1,45-64,Male,Black,N
22381,229188686,229188686-1,25-44,Male,Black,Y
22382,229283288,229283288-1,18-24,Male,Black,N
22383,229412952,229412952-1,25-44,Male,Black,Y
22384,229507141,229507141-1,25-44,Male,Black,Y
22385,229540931,229540931-1,18-24,Male,Black,N
22386,229542172,229542172-1,18-24,Male,Black,N
22387,229542172,229542172-2,45-64,Male,Black,N
22388,229861115,229861115-1,25-44,Male,Black,N
22389,229861116,229861116-1,25-44,Female,White Hispanic,N
22390,229863863,229863863-1,18-24,Male,Black,N
22391,230051794,230051794-1,25-44,Female,Black,N
22392,230162217,230162217-1,18-24,Male,Black,Y
22393,230162219,230162219-1,25-44,Male,Black Hispanic,N
22394,230162219,230162219-2,18-24,Male,Black Hispanic,N
22395,230162220,230162220-1,18-24,Male,Black Hispanic,N
22396,230162220,230162220-2,18-24,Male,Black Hispanic,N
22397,230162441,230162441-1,25-44,Male,Black,N
22398,230278934,230278934-1,18-24,Male,Black,N
22399,230563798,230563798-1,45-64,Male,Black,N
22400,230563799,230563799-1,45-64,Male,Black Hispanic,N
22401,230712737,230712737-1,18-24,Male,Black,N
22402,230712738,230712738-1,25-44,Male,Black,N
22403,230775123,230775123-1,25-44,Male,Black,N
22404,230775123,230775123-2,25-44,Male,Black,N
22405,230775123,230775123-3,25-44,Male,Black,N
22406,230775123,230775123-4,25-44,Male,Black,N
22407,231048996,231048996-1,25-44,Male,Black,N
22408,231048997,231048997-1,45-64,Female,Black,N
22409,231110270,231110270-1,18-24,Male,Black,N
22410,231325838,231325838-1,25-44,Male,White Hispanic,N
22411,231390983,231390983-1,25-44,Male,Black,N
22412,231698074,231698074-1,18-24,Male,Black,N
22413,231792293,231792293-1,18-24,Male,Black,N
22414,231810231,231810231-1,25-44,Female,Black,Y
22415,231810233,231810233-1,25-44,Female,Black,N
22416,232072689,232072689-1,18-24,Male,Black,N
22417,237712310,237712310-1,25-44,Male,Black Hispanic,Y
22418,232263466,232263466-1,25-44,Male,Black,N
22419,232263466,232263466-2,18-24,Female,Black,N
22420,232263466,232263466-3,25-44,Male,Asian / Pacific Islander,N
22421,232291905,232291905-1,25-44,Male,Black,N
22422,232291905,232291905-2,18-24,Male,Black,N
22423,232291905,232291905-3,18-24,Male,Black,N
22424,232444800,232444800-1,<18,Male,Black,Y
22425,220662830,220662830-1,25-44,Male,Black,N
22426,220002824,220002824-1,25-44,Male,Black,Y
22427,220003903,220003903-1,18-24,Female,Black,N
22428,220116256,220116256-1,25-44,Male,Black,Y
22429,220167323,220167323-1,25-44,Male,Black,N
22430,220167323,220167323-2,25-44,Male,Black,N
22431,220294222,220294222-1,25-44,Male,White Hispanic,N
22432,220294222,220294222-2,18-24,Male,White Hispanic,N
22433,220294222,220294222-3,25-44,Male,White Hispanic,N
22434,220563853,220563853-1,25-44,Male,Black,N
22435,220563855,220563855-1,25-44,Male,Black,N
22436,221490196,221490196-1,25-44,Male,Black Hispanic,N
22437,221608592,221608592-1,25-44,Male,Black,N
22438,221608595,221608595-1,25-44,Male,White Hispanic,N
22439,222075196,222075196-1,25-44,Male,Black,N
22440,222075197,222075197-1,18-24,Male,Asian / Pacific Islander,N
22441,222275373,222275373-1,25-44,Male,Black,N
22442,222275373,222275373-2,25-44,Male,Black,N
22443,222286863,222286863-1,18-24,Male,White Hispanic,N
22444,222563766,222563766-1,25-44,Male,Black,Y
22445,222563766,222563766-2,18-24,Male,Black,N
22446,223046900,223046900-1,18-24,Male,White Hispanic,N
22447,223198985,223198985-1,25-44,Female,Black,Y
22448,223198985,223198985-2,25-44,Male,Black,N
22449,223202280,223202280-1,25-44,Male,White Hispanic,N
22450,223505521,223505521-1,25-44,Male,Black,N
22451,223505524,223505524-1,25-44,Male,Black,N
22452,223710786,223710786-1,25-44,Male,Black,Y
22453,223827860,223827860-1,25-44,Male,Black,N
22454,223872338,223872338-1,65+,Male,Black,Y
22455,224069697,224069697-1,<18,Male,Black,N
22456,224173086,224173086-1,25-44,Male,Black,N
22457,224354730,224354730-1,25-44,Male,Black,N
22458,224410633,224410633-1,25-44,Male,Black,N
22459,225168413,225168413-1,<18,Male,Black,N
22460,225439057,225439057-1,18-24,Male,Black,N
22461,225620486,225620486-1,<18,Male,Black,Y
22462,225620486,225620486-2,18-24,Male,Black,N
22463,225620486,225620486-3,18-24,Male,Black,N
22464,225621192,225621192-1,<18,Male,Black,N
22465,225934384,225934384-1,18-24,Male,Black,N
22466,226705490,226705490-1,45-64,Male,Black Hispanic,N
22467,226230156,226230156-1,25-44,Male,Black,N
22468,226323779,226323779-1,25-44,Male,Black,N
22469,226542152,226542152-1,25-44,Female,Black,Y
22470,226542152,226542152-2,45-64,Male,Black,N
22471,226949679,226949679-1,25-44,Male,Black,N
22472,227000638,227000638-1,18-24,Male,Black Hispanic,Y
22473,227089749,227089749-1,18-24,Male,Black,N
22474,227344198,227344198-1,18-24,Male,Black,N
22475,227344200,227344200-1,18-24,Male,Black,N
22476,227509416,227509416-1,25-44,Male,Black,N
22477,227647468,227647468-1,25-44,Male,Black,N
22478,227950660,227950660-1,25-44,Male,Black,N
22479,227950660,227950660-2,25-44,Male,Black,N
22480,227987579,227987579-1,25-44,Male,Black,N
22481,228049421,228049421-1,25-44,Male,Black Hispanic,N
22482,228258483,228258483-1,<18,Male,Black,N
22483,228258483,228258483-2,<18,Male,Black,N
22484,228258633,228258633-1,25-44,Male,Black,N
22485,228262994,228262994-1,25-44,Male,Black Hispanic,N
22486,228587380,228587380-1,25-44,Male,White Hispanic,N
22487,228672737,228672737-1,25-44,Male,White Hispanic,Y
22488,228679851,228679851-1,18-24,Male,Black,N
22489,230448646,230448646-1,25-44,Male,Black,Y
22490,237712309,237712309-1,25-44,Male,Black,N
22491,237712309,237712309-2,25-44,Male,Black,N
22492,229235312,229235312-1,25-44,Male,Black,N
22493,229235312,229235312-2,25-44,Male,Black,N
22494,229514433,229514433-1,25-44,Male,Black,Y
22495,229700090,229700090-1,18-24,Male,White Hispanic,N
22496,229822599,229822599-1,25-44,Male,White Hispanic,N
22497,229826459,229826459-1,25-44,Male,Black,N
22498,230015421,230015421-1,18-24,Male,Black,N
22499,230015421,230015421-2,18-24,Male,Black,N
22500,230193605,230193605-1,45-64,Male,Black,N
22501,230448650,230448650-1,25-44,Male,Black,N
22502,230482151,230482151-1,18-24,Male,White Hispanic,N
22503,230482152,230482152-1,25-44,Male,Black,N
22504,230788300,230788300-1,25-44,Male,Black,N
22505,231008085,231008085-1,25-44,Male,Asian / Pacific Islander,N
22506,231008086,231008086-1,25-44,Male,Black,N
22507,231053194,231053194-1,18-24,Male,White Hispanic,N
22508,231133996,231133996-1,45-64,Female,Black Hispanic,N
22509,231512062,231512062-1,25-44,Male,White,N
22510,231390985,231390985-1,18-24,Male,Black,Y
22511,231635822,231635822-1,25-44,Male,Black Hispanic,N
22512,231635823,231635823-1,18-24,Male,Black,N
22513,231635823,231635823-2,18-24,Male,Black,N
22514,231638077,231638077-1,45-64,Male,Black,N
22515,231753459,231753459-1,25-44,Male,Black,N
22516,231866067,231866067-1,18-24,Male,Black,N
22517,231941264,231941264-1,<18,Male,Black,N
22518,232189841,232189841-1,18-24,Male,Black Hispanic,N
22519,232390407,232390407-1,25-44,Male,Black Hispanic,Y
22520,232390407,232390407-2,18-24,Male,White Hispanic,N
22521,232592201,232592201-1,25-44,Male,Black Hispanic,N
22522,232632359,232632359-1,25-44,Male,White Hispanic,Y
22523,232632359,232632359-2,25-44,Male,White Hispanic,N
22524,232888014,232888014-1,25-44,Male,Black,N
22525,233199172,233199172-1,25-44,Female,White Hispanic,N
22526,233210854,233210854-1,25-44,Male,White Hispanic,N
22527,234070580,234070580-1,18-24,Male,Black,N
22528,234071998,234071998-1,18-24,Male,Black,N
22529,234208385,234208385-1,<18,Male,Black,N
22530,234208835,234208835-1,18-24,Male,Black,Y
22531,234434174,234434174-1,25-44,Male,White Hispanic,Y
22532,234756220,234756220-1,45-64,Female,White,Y
22533,235088038,235088038-1,25-44,Male,Black,N
22534,235246198,235246198-1,25-44,Male,Black Hispanic,N
22535,235246199,235246199-1,25-44,Male,White Hispanic,N
22536,235259979,235259979-1,25-44,Male,Black,N
22537,235259981,235259981-1,25-44,Male,Black,N
22538,235423768,235423768-1,25-44,Male,Black,N
22539,235423768,235423768-2,25-44,Male,Black,N
22540,235423768,235423768-3,25-44,Male,Black,N
22541,235426482,235426482-1,25-44,Male,Black,N
22542,235426483,235426483-1,18-24,Male,White Hispanic,N
22543,235428525,235428525-1,25-44,Male,Black,N
22544,235428525,235428525-2,45-64,Male,Black,N
22545,235765523,235765523-2,45-64,Male,Black Hispanic,Y
22546,235857195,235857195-1,25-44,Male,Black,N
22547,235906916,235906916-1,25-44,Female,Black Hispanic,N
22548,235964022,235964022-1,25-44,Male,Black,N
22549,235964553,235964553-1,45-64,Female,White Hispanic,N
22550,236054430,236054430-1,25-44,Male,Black,N
22551,236650847,236650847-1,18-24,Male,Black,Y
22552,237218214,237218214-1,45-64,Female,White Hispanic,N
22553,237218216,237218216-1,<18,Male,White Hispanic,N
22554,237228278,237228278-1,18-24,Male,Black,N
22555,237362979,237362979-1,25-44,Male,Black,N
22556,237362980,237362980-1,18-24,Male,Black,N
22557,238036436,238036436-1,25-44,Male,Black,N
22558,238036436,238036436-2,25-44,Male,White Hispanic,N
22559,238036436,238036436-3,25-44,Male,White Hispanic,N
22560,238104587,238104587-1,25-44,Male,Black,N
22561,238312740,238312740-1,18-24,Male,Black,N
22562,238853874,238853874-1,45-64,Male,Black,N
22563,239214373,239214373-1,25-44,Male,White Hispanic,N
22564,239237445,239237445-1,<18,Male,Black,N
22565,239554468,239554468-1,25-44,Male,Black,N
22566,239630237,239630237-1,25-44,Male,Black Hispanic,N
22567,239648526,239648526-1,25-44,Male,Black,N
22568,239648526,239648526-2,25-44,Male,Black,N
22569,239648527,239648527-1,25-44,Male,Black,N
22570,240438094,240438094-1,25-44,Male,Black,Y
22571,240438094,240438094-2,25-44,Male,Black,N
22572,240438094,240438094-3,18-24,Male,Black,N
22573,240447004,240447004-1,25-44,Male,Black,Y
22574,240542920,240542920-1,25-44,Male,Black,N
22575,240761584,240761584-1,25-44,Male,Black,N
22576,241094823,241094823-1,25-44,Male,Black,N
22577,241344342,241344342-1,18-24,Male,Black Hispanic,N
22578,241439424,241439424-1,25-44,Male,Black,N
22579,241729341,241729341-1,25-44,Male,Black,N
22580,242046759,242046759-1,45-64,Male,Black,Y
22581,242092030,242092030-1,25-44,Male,Asian / Pacific Islander,N
22582,242092030,242092030-2,25-44,Male,Asian / Pacific Islander,N
22583,242289684,242289684-1,25-44,Male,White,N
22584,242382896,242382896-1,18-24,Male,Black,N
22585,242382896,242382896-2,18-24,Female,Black,N
22586,242439532,242439532-1,25-44,Male,White Hispanic,N
22587,242896774,242896774-1,25-44,Male,Black,N
22588,242926789,242926789-1,25-44,Male,White Hispanic,N
22589,243115070,243115070-1,18-24,Male,White Hispanic,N
22590,243507201,243507201-1,25-44,Male,Black Hispanic,N
22591,243566420,243566420-1,25-44,Male,White Hispanic,N
22592,243767115,243767115-1,25-44,Male,Asian / Pacific Islander,N
22593,243828713,243828713-1,25-44,Male,Black,N
22594,244219635,244219635-2,<18,Male,Black,N
22595,244430638,244430638-1,25-44,Male,Black,N
22596,244442194,244442194-1,<18,Male,Black,N
22597,244442670,244442670-1,45-64,Male,Asian / Pacific Islander,Y
22598,245019505,245019505-1,<18,Male,Black Hispanic,N
22599,245466214,245466214-1,25-44,Male,Black,Y
22600,245665381,245665381-1,25-44,Male,White Hispanic,Y
22601,245930131,245930131-1,45-64,Male,Black,N
22602,246050355,246050355-1,45-64,Male,Black,N
22603,246153130,246153130-1,18-24,Male,Black,N
22604,246162767,246162767-1,25-44,Male,Black,Y
22605,246536858,246536858-1,25-44,Male,Asian / Pacific Islander,N
22606,246876579,246876579-1,25-44,Male,White Hispanic,N
22607,247200776,247200776-1,25-44,Male,Black,N
22608,247290300,247290300-1,25-44,Male,Black,N
22609,247290300,247290300-2,25-44,Male,White Hispanic,N
22610,247492010,247492010-1,18-24,Male,White Hispanic,Y
22611,247542075,247542075-1,25-44,Female,Black,N
22612,247542075,247542075-2,25-44,Male,Black,N
22613,247542075,247542075-3,25-44,Male,Black,N
22614,247542075,247542075-4,25-44,Male,Black,N
22615,247664546,247664546-1,<18,Female,Black,N
22616,247816615,247816615-1,25-44,Male,Black Hispanic,N
22617,248150601,248150601-1,65+,Female,Black,N
22618,248377808,248377808-1,25-44,Male,Black,N
22619,248534026,248534026-1,25-44,Male,Black,N
22620,248783825,248783825-1,25-44,Male,Black,N
22621,248783825,248783825-2,25-44,Female,Black,N
22622,249465276,249465276-1,25-44,Male,Black,N
22623,249550473,249550473-1,18-24,Male,Black,Y
