,INCIDENT_KEY,PERP_ID,PERP_AGE_GROUP,PERP_SEX,PERP_RACE
563,34356456,34356456-13288,Unknown,Male,Black
564,34356456,34356456-13289,Unknown,Male,Black
565,34414963,34414963-13677,18-24,Male,Black Hispanic
566,34795357,34795357-13438,Unknown,Unknown,Unknown
567,34880349,34880349-13464,<18,Male,Black
568,34900578,34900578-13453,Unknown,Male,Black
569,34900578,34900578-13472,Unknown,Male,Black
570,34955933,34955933-13480,25-44,Male,Black
571,35002052,35002052-13503,18-24,Male,Black
572,35092372,35092372-13520,Unknown,Unknown,Unknown
573,35114029,35114029-13528,18-24,Male,Black
574,35114029,35114029-13641,Unknown,Male,Black
575,35158620,35158620-13537,25-44,Male,Black
576,35215528,35215528-14950,25-44,Male,Black
577,35215531,35215531-13543,Unknown,Male,Black
578,35215534,35215534-13554,18-24,Male,White Hispanic
579,35215534,35215534-13555,Unknown,Male,White Hispanic
580,35226906,35226906-13564,Unknown,Unknown,Unknown
581,35532833,35532833-13634,Unknown,Unknown,Unknown
582,35768607,35768607-13685,18-24,Male,Black
583,35785815,35785815-13686,25-44,Male,Black Hispanic
584,35785815,35785815-13687,25-44,Male,Black Hispanic
585,35920677,35920677-13726,Unknown,Male,Black
586,35920677,35920677-13727,Unknown,Male,Black
587,35920677,35920677-13728,Unknown,Male,Black
588,35972471,35972471-13764,18-24,Male,Black
589,36120899,36120899-13767,Unknown,Male,Black
590,36120899,36120899-13768,Unknown,Male,Black
591,36120899,36120899-13769,Unknown,Male,White Hispanic
592,36198161,36198161-13787,18-24,Male,Black
593,36379158,36379158-14184,25-44,Male,Black
594,37207639,37207639-13842,Unknown,Unknown,Unknown
595,37207873,37207873-13834,Unknown,Male,Black
596,37351916,37351916-13861,Unknown,Male,Black
597,37351916,37351916-13862,Unknown,Male,Black
598,37351916,37351916-13863,Unknown,Male,Black
599,37371248,37371248-13860,Unknown,Unknown,Unknown
600,37505924,37505924-13891,18-24,Male,White Hispanic
601,37674492,37674492-13933,Unknown,Male,Black
602,37674558,37674558-13924,<18,Male,Black
603,37781167,37781167-14210,25-44,Male,Black
604,37917251,37917251-13962,18-24,Male,Black Hispanic
605,38077263,38077263-13966,Unknown,Male,Unknown
606,38453899,38453899-13992,18-24,Male,Black
607,38771630,38771630-14011,18-24,Male,Black
608,38771630,38771630-14012,<18,Male,Black
609,38817522,38817522-14017,65+,Male,White Hispanic
610,41561911,41561911-14149,Unknown,Unknown,Unknown
611,44409482,44409482-14166,18-24,Male,Black
612,44936761,44936761-14270,18-24,Male,White Hispanic
613,45295554,45295554-14316,<18,Male,Black
614,45789776,45789776-14372,Unknown,Male,Black
615,46072798,46072798-14434,18-24,Male,Black
616,46120182,46120182-14444,18-24,Male,Black
617,46221903,46221903-14458,25-44,Male,Black
618,46221903,46221903-14504,25-44,Male,Black Hispanic
619,46221903,46221903-14575,25-44,Male,White Hispanic
620,46322240,46322240-14483,Unknown,Male,Black
621,46425489,46425489-14511,18-24,Male,Black
622,46715566,46715566-14572,Unknown,Male,Black
623,46803517,46803517-14591,25-44,Male,Black
624,46828607,46828607-14593,18-24,Male,Black
625,46887795,46887795-14601,Unknown,Male,Black
626,46998153,46998153-14639,45-64,Male,White Hispanic
627,47022063,47022063-14643,45-64,Female,Black
628,47044335,47044335-14665,18-24,Male,Black
629,47360934,47360934-14750,18-24,Male,Black
630,47360934,47360934-14751,18-24,Male,Black
631,10038627,10038627-9064,Unknown,Male,Unknown
632,10038630,10038630-9070,Unknown,Male,Black
633,10038630,10038630-9071,Unknown,Male,Black
634,10038634,10038634-9075,Unknown,Male,Unknown
635,10038634,10038634-9079,Unknown,Male,Unknown
636,10038640,10038640-9083,Unknown,Unknown,Unknown
637,10137426,10137426-9145,<18,Male,Black
638,10187508,10187508-9201,18-24,Male,White Hispanic
639,10240243,10240243-9228,Unknown,Unknown,Unknown
640,10240251,10240251-9248,18-24,Male,Black
641,10240262,10240262-9262,Unknown,Male,Black
642,10333333,10333333-9298,Unknown,Male,Black
643,10333338,10333338-9305,Unknown,Unknown,Unknown
644,10411002,10411002-9316,Unknown,Male,Black
645,10411002,10411002-9317,Unknown,Male,Black
646,10454367,10454367-9350,18-24,Male,White Hispanic
647,10454369,10454369-9353,Unknown,Unknown,Unknown
648,10619048,10619048-9387,Unknown,Unknown,Unknown
649,10619067,10619067-9416,Unknown,Male,Black
650,10619074,10619074-9427,18-24,Male,Black
651,10619080,10619080-9437,Unknown,Male,Black
652,10619080,10619080-9464,Unknown,Male,Black
653,10619080,10619080-9465,Unknown,Male,Black
654,10619080,10619080-9466,Unknown,Male,Black
655,10619087,10619087-9444,<18,Male,Black
656,10660747,10660747-9458,<18,Male,Black
657,10660755,10660755-9471,Unknown,Unknown,Unknown
658,10879226,10879226-9605,Unknown,Unknown,Unknown
659,10953930,10953930-9629,18-24,Male,White Hispanic
660,11118215,11118215-9731,Unknown,Male,Black
661,11118228,11118228-9754,Unknown,Male,Black
662,11118228,11118228-9757,Unknown,Male,Black
663,11118233,11118233-9760,Unknown,Unknown,Unknown
664,11118240,11118240-11239,18-24,Male,White Hispanic
665,11118241,11118241-9771,Unknown,Male,Black
666,11118242,11118242-9772,Unknown,Male,Black
667,11118246,11118246-9779,25-44,Male,Black
668,11118250,11118250-9785,25-44,Male,Black
669,11118837,11118837-9738,18-24,Male,White Hispanic
670,12679350,12679350-9797,Unknown,Male,Black
671,12679359,12679359-9810,<18,Male,White Hispanic
672,12835936,12835936-9812,18-24,Male,Black
673,12835939,12835939-9815,Unknown,Unknown,Unknown
674,15400546,15400546-9859,25-44,Male,Black
675,15400570,15400570-9897,Unknown,Unknown,Unknown
676,16631429,16631429-9909,Unknown,Male,White Hispanic
677,16631429,16631429-9910,Unknown,Male,Unknown
678,16631467,16631467-9963,45-64,Male,Black
679,16631473,16631473-9974,Unknown,Male,Black
680,16631505,16631505-10028,<18,Male,Black
681,16631508,16631508-10031,<18,Male,Black Hispanic
682,16814036,16814036-10162,Unknown,Unknown,Unknown
683,16895009,16895009-10184,Unknown,Male,Black
684,16895009,16895009-10185,Unknown,Male,Black
685,16895017,16895017-10196,Unknown,Unknown,Unknown
686,23354052,23354052-10247,Unknown,Male,White Hispanic
687,23354061,23354061-10258,18-24,Male,Black
688,23354075,23354075-10281,25-44,Male,Black Hispanic
689,23354089,23354089-10296,45-64,Male,White
690,23354101,23354101-10310,18-24,Male,Black
691,23354115,23354115-10342,Unknown,Male,Black
692,23354117,23354117-10345,Unknown,Unknown,Unknown
693,23421776,23421776-10410,25-44,Male,White Hispanic
694,23421783,23421783-10418,Unknown,Unknown,Unknown
695,23588715,23588715-10567,Unknown,Male,Black
696,23588715,23588715-10568,Unknown,Male,Black
697,23625562,23625562-10588,Unknown,Male,Black
698,23625568,23625568-10600,18-24,Male,Black
699,23650230,23650230-10619,Unknown,Unknown,Unknown
700,23710961,23710961-10650,18-24,Male,Black
701,23722469,23722469-10652,Unknown,Male,Unknown
702,23722469,23722469-10686,Unknown,Male,Unknown
703,23722475,23722475-10658,Unknown,Unknown,Unknown
704,23775803,23775803-10696,Unknown,Male,Black
705,23775803,23775803-10785,Unknown,Male,Black
706,23775803,23775803-10786,Unknown,Female,Black
707,23791864,23791864-10715,Unknown,Male,Black
708,23791864,23791864-10723,Unknown,Male,Black
709,23791864,23791864-10724,Unknown,Male,Black
710,23833843,23833843-10742,Unknown,Male,Unknown
711,23846692,23846692-10757,Unknown,Male,Black
712,23945311,23945311-10810,25-44,Male,Black
713,24027561,24027561-10853,Unknown,Male,Black
714,24027561,24027561-10854,Unknown,Female,Black
715,24103849,24103849-10931,25-44,Male,White Hispanic
716,24103849,24103849-10932,25-44,Male,White Hispanic
717,24171874,24171874-10973,Unknown,Unknown,Unknown
718,24264431,24264431-11022,Unknown,Unknown,Unknown
719,24303624,24303624-11040,Unknown,Male,Black
720,24303624,24303624-11042,Unknown,Male,Black
721,24394053,24394053-11077,25-44,Male,Black
722,24449554,24449554-11100,18-24,Male,Black
723,24516761,24516761-11157,<18,Male,Black
724,24687027,24687027-11254,Unknown,Male,Black
725,24687027,24687027-11255,Unknown,Male,Black
726,24717008,24717008-11211,Unknown,Male,Black
727,24814499,24814499-11323,18-24,Male,Black
728,24814512,24814512-11293,18-24,Male,Black
729,25095840,25095840-11424,18-24,Male,White Hispanic
730,25095840,25095840-11526,25-44,Male,Black Hispanic
731,25095840,25095840-11527,<18,Male,Black Hispanic
732,25095840,25095840-11528,18-24,Male,Black Hispanic
733,25095840,25095840-11529,25-44,Male,Black Hispanic
734,25257126,25257126-11485,Unknown,Male,Black
735,25297605,25297605-16320,25-44,Male,Black
736,25297608,25297608-11493,18-24,Male,Black
737,25313900,25313900-11496,25-44,Male,Black
738,25424625,25424625-11536,Unknown,Male,Black
739,25424627,25424627-11542,Unknown,Male,Black
740,25527193,25527193-11582,25-44,Male,Black
741,25527193,25527193-11583,Unknown,Male,Black
742,25713834,25713834-11647,Unknown,Male,Black
743,25950256,25950256-11830,Unknown,Unknown,Unknown
744,26054096,26054096-11789,18-24,Male,Black
745,26087356,26087356-11797,18-24,Male,Black
746,26103365,26103365-11972,Unknown,Male,Black Hispanic
747,26103369,26103369-11809,18-24,Male,White Hispanic
748,26103369,26103369-11898,18-24,Male,White Hispanic
749,26131955,26131955-11822,Unknown,Unknown,Unknown
750,26302593,26302593-12341,Unknown,Male,Unknown
751,26430181,26430181-11938,18-24,Male,Black
752,26475587,26475587-11935,25-44,Male,White Hispanic
753,26513629,26513629-12264,Unknown,Unknown,Unknown
754,26640630,26640630-12402,Unknown,Male,Black
755,26755980,26755980-12001,18-24,Male,Black
756,26755980,26755980-12002,18-24,Male,Black
757,26755980,26755980-12048,18-24,Male,Black
758,26805789,26805789-12028,Unknown,Unknown,Unknown
759,26823547,26823547-12016,Unknown,Male,Black
760,26823547,26823547-12023,25-44,Female,Black
761,27026437,27026437-12055,25-44,Male,Black
762,27326286,27326286-12111,25-44,Male,Black
763,27538788,27538788-12150,Unknown,Male,White Hispanic
764,28318238,28318238-12240,Unknown,Male,Unknown
765,28460613,28460613-12256,18-24,Male,Black
766,28503014,28503014-12267,Unknown,Unknown,Unknown
767,28560895,28560895-12306,25-44,Male,Black
768,28560895,28560895-12312,18-24,Male,Black
769,28590673,28590673-12279,Unknown,Male,Black
770,28742772,28742772-12436,Unknown,Male,Black
771,28790281,28790281-12389,25-44,Male,Black
772,28812355,28812355-12345,<18,Male,Black
773,28832628,28832628-12365,<18,Male,Black
774,28848166,28848166-12366,Unknown,Male,Unknown
775,28946341,28946341-12387,18-24,Male,Black
776,28980868,28980868-12394,Unknown,Male,Black
777,29013341,29013341-12400,25-44,Male,Black
778,29080494,29080494-12431,25-44,Male,Black
779,29080494,29080494-13556,25-44,Male,Black
780,29080494,29080494-13657,25-44,Male,Black
781,29080494,29080494-13964,25-44,Male,Black
782,29246083,29246083-12544,Unknown,Male,Black
783,29277326,29277326-12691,18-24,Male,Black
784,29301884,29301884-12530,18-24,Male,Black
785,29357207,29357207-12545,Unknown,Male,Unknown
786,29373510,29373510-12566,18-24,Male,Black
787,29373510,29373510-12567,18-24,Male,Black
788,29406949,29406949-12571,Unknown,Male,Black
789,29406949,29406949-12572,Unknown,Male,Black
790,29406949,29406949-12573,Unknown,Male,Black
791,29406949,29406949-12574,Unknown,Male,Black
792,29479154,29479154-12732,18-24,Male,Black
793,32272871,32272871-12817,Unknown,Male,Black
794,32272871,32272871-12818,Unknown,Male,Black
795,32272871,32272871-12819,Unknown,Male,Black
796,32272872,32272872-12656,25-44,Male,Black
797,32303923,32303923-12663,Unknown,Male,Black Hispanic
798,32303923,32303923-12664,Unknown,Male,Black Hispanic
799,32320691,32320691-12669,18-24,Male,Black
800,32821783,32821783-12766,18-24,Male,Black Hispanic
801,32835036,32835036-12776,Unknown,Male,Black
802,32981966,32981966-12807,18-24,Male,Black Hispanic
803,32981966,32981966-12839,18-24,Male,White Hispanic
804,33353736,33353736-13572,18-24,Male,Black
805,33353736,33353736-13573,25-44,Male,Black
806,33397045,33397045-13102,25-44,Male,Black
807,33478093,33478093-12966,Unknown,Unknown,Unknown
808,33636000,33636000-13360,18-24,Male,Black
809,33691632,33691632-13123,18-24,Male,Black
810,33691635,33691635-13050,Unknown,Unknown,Unknown
811,33725003,33725003-13104,Unknown,Male,Black
812,33725003,33725003-13105,Unknown,Male,Black
813,33860393,33860393-13134,25-44,Male,Black
814,33962075,33962075-13158,Unknown,Male,Black
815,33962075,33962075-13159,Unknown,Male,Black
816,33962075,33962075-13160,Unknown,Male,Black
817,33992789,33992789-13166,Unknown,Male,Black
818,33992789,33992789-13167,Unknown,Male,Black
819,33992789,33992789-13168,Unknown,Male,Black
820,34129873,34129873-13352,18-24,Male,Black
821,34129875,34129875-13221,Unknown,Male,Black
822,34162751,34162751-13235,25-44,Male,Black
823,34337217,34337217-13286,Unknown,Unknown,Unknown
824,34377231,34377231-13295,Unknown,Unknown,Unknown
825,34377231,34377231-13300,18-24,Male,Black
826,34377232,34377232-13301,25-44,Male,Black
827,34377236,34377236-13306,18-24,Male,Black
828,34396683,34396683-13336,18-24,Male,Black
829,34396683,34396683-13401,18-24,Male,Black Hispanic
830,34414961,34414961-13333,Unknown,Male,Black
831,34481493,34481493-13400,Unknown,Male,Black
832,34720461,34720461-13403,18-24,Male,Black Hispanic
833,34774111,34774111-16387,25-44,Male,Black
834,34774111,34774111-16876,25-44,Male,Black
835,34774111,34774111-16912,25-44,Male,Black
836,34795356,34795356-13435,18-24,Male,Black
837,34864267,34864267-13459,<18,Male,Black
838,34930535,34930535-13474,Unknown,Unknown,Unknown
839,34955935,34955935-13484,18-24,Male,Black
840,34979906,34979906-13483,18-24,Male,Black Hispanic
841,35114027,35114027-13521,25-44,Male,Black
842,35114027,35114027-13522,25-44,Male,Black
843,35158621,35158621-13533,Unknown,Male,Black
844,35265783,35265783-13566,Unknown,Male,Black
845,35323546,35323546-13584,18-24,Male,Black
846,35339138,35339138-14049,45-64,Male,White
847,35339138,35339138-14050,25-44,Female,White
848,35406561,35406561-13604,Unknown,Unknown,Unknown
849,35480308,35480308-13611,25-44,Male,Black Hispanic
850,35480308,35480308-13636,18-24,Female,White Hispanic
851,35604773,35604773-13662,<18,Male,Black Hispanic
852,35642374,35642374-13660,Unknown,Unknown,Unknown
853,35890100,35890100-13722,25-44,Male,Black
854,35890100,35890100-13735,Unknown,Male,Unknown
855,36158345,36158345-13777,18-24,Male,White Hispanic
856,36158345,36158345-13778,18-24,Male,White Hispanic
857,36158345,36158345-13779,25-44,Male,White Hispanic
858,36243108,36243108-13800,18-24,Male,White Hispanic
859,36243108,36243108-13808,18-24,Male,Black Hispanic
860,36243108,36243108-13809,18-24,Male,Unknown
861,36347357,36347357-13815,Unknown,Unknown,Unknown
862,36362011,36362011-13816,Unknown,Unknown,Unknown
863,36391129,36391129-13822,Unknown,Unknown,Unknown
864,37147759,37147759-13849,25-44,Male,Black
865,37523010,37523010-13904,Unknown,Male,Black Hispanic
866,37610459,37610459-14112,18-24,Male,Black
867,37656662,37656662-13925,18-24,Male,Black
868,37656662,37656662-13926,25-44,Male,Black
869,37695080,37695080-13936,<18,Male,White Hispanic
870,38077256,38077256-13965,25-44,Male,Black
871,38404523,38404523-13978,25-44,Male,Black
872,38453943,38453943-13984,<18,Male,Black
873,38772038,38772038-14148,25-44,Male,Black
874,39031781,39031781-14056,Unknown,Female,White Hispanic
875,39031781,39031781-14057,Unknown,Male,White Hispanic
876,39177407,39177407-14085,<18,Male,Black
877,39217534,39217534-14087,Unknown,Male,Black
878,39546150,39546150-14138,18-24,Male,Black
879,44409483,44409483-14163,18-24,Male,Black
880,44732327,44732327-14229,18-24,Male,White Hispanic
881,44732328,44732328-14230,18-24,Male,Unknown
882,45183542,45183542-14292,25-44,Male,Black
883,45337938,45337938-14321,18-24,Male,Black
884,45872842,45872842-14385,Unknown,Male,Black
885,45872842,45872842-14386,Unknown,Male,Black
886,45898006,45898006-14517,18-24,Male,Black
887,45990092,45990092-14417,18-24,Male,Black
888,45990092,45990092-14418,18-24,Male,Black
889,46048906,46048906-14426,<18,Male,Black
890,46175332,46175332-14452,Unknown,Unknown,Unknown
891,46342069,46342069-14493,Unknown,Unknown,Unknown
892,46425487,46425487-16248,<18,Male,Black
893,46751475,46751475-14638,Unknown,Unknown,Unknown
894,46828606,46828606-14592,18-24,Male,Black
895,46849913,46849913-14598,25-44,Male,Black
896,47182987,47182987-14690,Unknown,Unknown,Unknown
897,47334457,47334457-14732,18-24,Male,Black
898,47360931,47360931-14743,25-44,Male,Black
899,47360931,47360931-15938,25-44,Male,Black
900,47447807,47447807-14940,25-44,Male,Black
901,47487783,47487783-14785,Unknown,Unknown,Unknown
902,47487791,47487791-14826,18-24,Male,Black Hispanic
903,47487791,47487791-14827,18-24,Male,White Hispanic
904,47515489,47515489-14848,Unknown,Male,Black
905,47515489,47515489-14849,Unknown,Male,Black
906,47768909,47768909-15058,45-64,Male,Black
907,47851712,47851712-14816,18-24,Male,Black
908,47851712,47851712-14822,25-44,Male,Black
909,48043470,48043470-14872,Unknown,Unknown,Unknown
910,48043472,48043472-15131,<18,Male,Black
911,48243736,48243736-14909,Unknown,Male,Black
912,48243736,48243736-14910,Unknown,Male,Black
913,48243736,48243736-14911,Unknown,Male,Black
914,48304786,48304786-14939,18-24,Male,Black
915,48418958,48418958-19371,18-24,Male,Black Hispanic
916,48418958,48418958-19372,25-44,Male,Black
917,48418958,48418958-23069,25-44,Male,White Hispanic
918,48440045,48440045-14976,25-44,Male,Black
919,48521446,48521446-14989,Unknown,Unknown,Unknown
920,49541740,49541740-15055,18-24,Male,White Hispanic
921,9953258,9953258-9054,Unknown,Male,Black
922,10038624,10038624-9060,Unknown,Male,Black
923,10187488,10187488-9167,Unknown,Unknown,Unknown
924,10187497,10187497-9185,25-44,Male,Black
925,10187504,10187504-9197,18-24,Male,Black
926,10187505,10187505-9198,Unknown,Unknown,Unknown
927,10240248,10240248-9245,18-24,Male,Black
928,10240248,10240248-11241,18-24,Male,Black
929,10240257,10240257-9254,Unknown,Male,White Hispanic
930,10333317,10333317-9281,Unknown,Male,White Hispanic
931,10454364,10454364-9343,Unknown,Unknown,Unknown
932,10619085,10619085-9442,18-24,Male,White Hispanic
933,10619086,10619086-9443,<18,Male,Black
934,10619088,10619088-9445,Unknown,Male,White Hispanic
935,10619088,10619088-9454,Unknown,Male,White Hispanic
936,10619088,10619088-9455,Unknown,Male,White Hispanic
937,10660757,10660757-9473,Unknown,Unknown,Unknown
